file_name,format,size_bytes,sha256,source_org,source_url,authority_note,collected_from_dir,original_relative_path,source_record,duplicate_paths
MedlinePlus_抑郁.txt,txt,15768,af2c7f668cf5e6dcda7926e2c4218246f914ce6b5e63d58ea4606bb7179e9857,MedlinePlus,https://medlineplus.gov/depression.html,美国国家医学图书馆官方健康专题,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/medlineplus.gov/MedlinePlus_抑郁.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/medlineplus.gov/MedlinePlus_抑郁.txt | official_mental_health_corpus_20260429_expanded/text/medlineplus.gov/MedlinePlus_抑郁.txt | official_mental_health_corpus_20260429_fullscan/text/medlineplus.gov/MedlinePlus_抑郁.txt | official_mental_health_docs_final_20260429/txt/MedlinePlus_抑郁.txt | official_mental_health_corpus_20260428/text/medlineplus.gov/MedlinePlus_抑郁.txt | official_mental_health_corpus_20260429_delivery/text/medlineplus.gov/MedlinePlus_抑郁.txt
MedlinePlus_自残.txt,txt,7417,2c14779c7eae548d949008d4bde70c3ede9eb0a86539af982c4204105b5be540,MedlinePlus,https://medlineplus.gov/selfharm.html,美国国家医学图书馆官方健康专题,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/medlineplus.gov/MedlinePlus_自残.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_expanded/text/medlineplus.gov/MedlinePlus_自残.txt | official_mental_health_corpus_20260429_fullscan/text/medlineplus.gov/MedlinePlus_自残.txt | official_mental_health_corpus_20260428/text/medlineplus.gov/MedlinePlus_自残.txt | official_mental_health_corpus_20260429_delivery/text/medlineplus.gov/MedlinePlus_自残.txt
CDC_Household_Pulse_心理健康.txt,txt,12326,7d3f1331954788fb8a9376b3b0bf97aaaea9d2c8f5631be9b5fe209f404181c4,CDC,https://www.cdc.gov/nchs/covid19/pulse/mental-health.htm,美国 CDC Household Pulse Survey 官方心理健康页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.cdc.gov/CDC_Household_Pulse_心理健康.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.cdc.gov/CDC_Household_Pulse_心理健康.txt | official_mental_health_docs_final_20260429/txt/CDC_Household_Pulse_心理健康.txt | official_mental_health_corpus_20260429_delivery/text/www.cdc.gov/CDC_Household_Pulse_心理健康.txt
CDC_心理健康数据来源.txt,txt,38253,7d464a9d87c7585cf5cb3fed5d82d7589ced9b1f6b494443d9d84fb4d7c4592c,CDC,https://www.cdc.gov/mental-health/about-data/mental-health-data-sources.html,美国 CDC 官方心理健康数据来源页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.cdc.gov/CDC_心理健康数据来源.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.cdc.gov/CDC_心理健康数据来源.txt | official_mental_health_docs_final_20260429/txt/CDC_心理健康数据来源.txt | official_mental_health_corpus_20260429_delivery/text/www.cdc.gov/CDC_心理健康数据来源.txt
CDC_童年逆境经历_ACEs.txt,txt,14191,c6c7e4f4889c5dc958404d64cc52b9c8b28fea0df4280060231c85e2f5ab131a,CDC,https://www.cdc.gov/aces/about/index.html,美国 CDC 官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.cdc.gov/CDC_童年逆境经历_ACEs.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.cdc.gov/CDC_童年逆境经历_ACEs.txt | official_mental_health_docs_final_20260429/txt/CDC_童年逆境经历_ACEs.txt | official_mental_health_corpus_20260429_delivery/text/www.cdc.gov/CDC_童年逆境经历_ACEs.txt
CDC_群体心理健康资源.txt,txt,13215,10795bdda42d77852d7a435eadab385aa1e0ca4f632e401994bf2a82ec6dd987,CDC,https://www.cdc.gov/mental-health/about-data/resources.html,美国 CDC 官方群体心理健康资源页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.cdc.gov/CDC_群体心理健康资源.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.cdc.gov/CDC_群体心理健康资源.txt | official_mental_health_docs_final_20260429/txt/CDC_群体心理健康资源.txt | official_mental_health_corpus_20260429_delivery/text/www.cdc.gov/CDC_群体心理健康资源.txt
CDC_自杀事实与数据.txt,txt,12178,3760fd7413dd6237e7b75f5725357c5f986cf1c4600b72daf00b691ca26c2159,CDC,https://www.cdc.gov/suicide/facts/index.html,美国 CDC 官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.cdc.gov/CDC_自杀事实与数据.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.cdc.gov/CDC_自杀事实与数据.txt | official_mental_health_corpus_20260429_expanded/text/www.cdc.gov/CDC_自杀事实与数据.txt | official_mental_health_corpus_20260429_fullscan/text/www.cdc.gov/CDC_自杀事实与数据.txt | official_mental_health_docs_final_20260429/txt/CDC_自杀事实与数据.txt | official_mental_health_corpus_20260428/text/www.cdc.gov/CDC_自杀事实与数据.txt | official_mental_health_corpus_20260429_delivery/text/www.cdc.gov/CDC_自杀事实与数据.txt
NHLBI_睡眠缺乏与不足.txt,txt,6209,ca64c573c4d81081cebf385a859ca2af0874912d5d82ae1b4f57f9a3389ce96f,NHLBI,https://www.nhlbi.nih.gov/health/sleep-deprivation,美国 NIH 国家心肺血液研究所官方健康专题,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nhlbi.nih.gov/NHLBI_睡眠缺乏与不足.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_delivery/text/www.nhlbi.nih.gov/NHLBI_睡眠缺乏与不足.txt
NHS_PTSD.txt,txt,9079,444f1799f17cef023b3e798fb7b9b6f86fcbf9d5b2b41dc92c1e16dbc419e75e,NHS,https://www.nhs.uk/mental-health/conditions/ptsd-post-traumatic-stress-disorder/,英国 NHS 官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nhs.uk/NHS_PTSD.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_delivery/text/www.nhs.uk/NHS_PTSD.txt
NHS_心理健康疾病总览.txt,txt,1827,7e9d3a8cb1465c3201024dca5627611f26c54da17c7242f91db1fdcbaed7d651,NHS,https://www.nhs.uk/mental-health/conditions/,英国 NHS 官方心理疾病总览页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nhs.uk/NHS_心理健康疾病总览.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nhs.uk/NHS_心理健康疾病总览.txt | official_mental_health_docs_final_20260429/txt/NHS_心理健康疾病总览.txt | official_mental_health_corpus_20260429_delivery/text/www.nhs.uk/NHS_心理健康疾病总览.txt
NHS_恐慌障碍.txt,txt,8597,a3adb9651370fca5ef9616a2324314ae13df3b8ee588ef16ac541b269e831579,NHS,https://www.nhs.uk/mental-health/conditions/panic-disorder/,英国 NHS 官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nhs.uk/NHS_恐慌障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nhs.uk/NHS_恐慌障碍.txt | official_mental_health_docs_final_20260429/txt/NHS_恐慌障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nhs.uk/NHS_恐慌障碍.txt
NICE_儿童青少年抑郁.txt,txt,4285,25860ef3782f225c62d4c306fcbb5357ac55b6526bccdefa2610fe1ed0ac1b7f,NICE,https://www.nice.org.uk/guidance/ng134,英国 NICE 官方指南页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nice.org.uk/NICE_儿童青少年抑郁.txt,,
NICE_广泛性焦虑与惊恐障碍.txt,txt,4831,5723cb21178f1601da55de57f346f04f5c00fa3cdbb4997fcfdf890afd3f0db2,NICE,https://www.nice.org.uk/guidance/cg113,英国 NICE 官方指南页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nice.org.uk/NICE_广泛性焦虑与惊恐障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_delivery/text/www.nice.org.uk/NICE_广泛性焦虑与惊恐障碍.txt
NIMH_5个行动步骤帮助有自杀想法者.txt,txt,10557,09dbb4a11ebf76d44dc3aadca437345a9001c7c90397999704acd8ddcc8c0d2a,NIMH,https://www.nimh.nih.gov/health/publications/5-action-steps-to-help-someone-having-thoughts-of-suicide,美国国立精神卫生研究所官方自杀干预行动步骤页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_5个行动步骤帮助有自杀想法者.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_5个行动步骤帮助有自杀想法者.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_5个行动步骤帮助有自杀想法者.txt | official_mental_health_docs_final_20260429/txt/NIMH_5个行动步骤帮助有自杀想法者.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_5个行动步骤帮助有自杀想法者.txt
NIMH_ASQ_青少年工具包页.txt,txt,9845,7e62b521aa483abd431af9d2c6ff16921a45c62a8526c919e675722578759a33,NIMH,https://www.nimh.nih.gov/research/research-conducted-at-nimh/asq-toolkit-materials/youth-asq-toolkit,美国国立精神卫生研究所官方 ASQ 青少年工具包页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_ASQ_青少年工具包页.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_ASQ_青少年工具包页.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_ASQ_青少年工具包页.txt | official_mental_health_docs_final_20260429/txt/NIMH_ASQ_青少年工具包页.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_ASQ_青少年工具包页.txt
NIMH_PTSD.txt,txt,21795,0703615157ff7c33653c618da2d7d65840fb5de9d014649978f5959e43400cc8,NIMH,https://www.nimh.nih.gov/health/publications/post-traumatic-stress-disorder-ptsd,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_PTSD.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_PTSD.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_PTSD.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_PTSD.txt | official_mental_health_docs_final_20260429/txt/NIMH_PTSD.txt | official_mental_health_corpus_20260428/text/www.nimh.nih.gov/NIMH_PTSD.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_PTSD.txt
NIMH_儿童与心理健康.txt,txt,21300,35c3bccd025b8ed1b508fc41fab4f4549fe8970d072882109d21438e4c416b99,NIMH,https://www.nimh.nih.gov/health/publications/children-and-mental-health,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_儿童与心理健康.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_儿童与心理健康.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_儿童与心理健康.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_儿童与心理健康.txt | official_mental_health_docs_final_20260429/txt/NIMH_儿童与心理健康.txt | official_mental_health_corpus_20260428/text/www.nimh.nih.gov/NIMH_儿童与心理健康.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_儿童与心理健康.txt
NIMH_出版物总索引.txt,txt,9265,4a88dd5e78bde02310f2cddd4918cc4b296b2122cf362d8377a3a8edd5976657,NIMH,https://www.nimh.nih.gov/health/publications,美国国立精神卫生研究所官方出版物总索引,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_出版物总索引.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_我是否需要帮助_PDF.txt | official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_出版物总索引.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_出版物总索引.txt | official_mental_health_docs_final_20260429/txt/NIMH_出版物总索引.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_出版物总索引.txt
NIMH_双相障碍.txt,txt,25054,ebf51a5bcf409f8b38de3ae7200371b07b522431009cdbb92d581653e2ac5dce,NIMH,https://www.nimh.nih.gov/health/publications/bipolar-disorder,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_双相障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_双相障碍.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_双相障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_双相障碍.txt | official_mental_health_docs_final_20260429/txt/NIMH_双相障碍.txt | official_mental_health_corpus_20260428/text/www.nimh.nih.gov/NIMH_双相障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_双相障碍.txt
NIMH_季节性情感障碍.txt,txt,22874,811df7f5be38fef0431fc6cbde613442621c3b63760049fd82131fa1dbe3060c,NIMH,https://www.nimh.nih.gov/health/publications/seasonal-affective-disorder,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_季节性情感障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_季节性情感障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_季节性情感障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_季节性情感障碍.txt
NIMH_心理预防出版物索引.txt,txt,9589,df1cf9253bca48aa5e2ea1192c3dacc134f49ae13fe17d3378c575c4a78b22d8,NIMH,https://www.nimh.nih.gov/health/publications/prevention-listing,美国国立精神卫生研究所官方预防类出版物索引,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_心理预防出版物索引.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_心理预防出版物索引.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_心理预防出版物索引.txt | official_mental_health_docs_final_20260429/txt/NIMH_心理预防出版物索引.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_心理预防出版物索引.txt
NIMH_恐慌障碍.txt,txt,20503,637c8ab190b924d18dd69a3fb1fdab118c04d44f203bf8a0db012b7a6fb1a92e,NIMH,https://www.nimh.nih.gov/health/publications/panic-disorder-when-fear-overwhelms,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_恐慌障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_恐慌障碍.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_恐慌障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_恐慌障碍.txt | official_mental_health_docs_final_20260429/txt/NIMH_恐慌障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_恐慌障碍.txt
NIMH_我是否需要帮助.txt,txt,10720,a7a66c63aed933c0dc33b5cff9d57c67ae1f03edc8c84cb0b9ee422a0122b6df,NIMH,https://www.nimh.nih.gov/health/publications/my-mental-health-do-i-need-help,美国国立精神卫生研究所官方心理求助判断页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_我是否需要帮助.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_我是否需要帮助.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_我是否需要帮助.txt | official_mental_health_docs_final_20260429/txt/NIMH_我是否需要帮助.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_我是否需要帮助.txt
NIMH_抑郁宣传册_PDF.txt,txt,25510,082c218d26c84480254e5ac555acf5d2d4397ef5353d44b4e2c8c5e0a42964aa,NIMH,https://www.nimh.nih.gov/health/publications/depression,美国国立精神卫生研究所官方抑郁宣传册 PDF,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_抑郁宣传册_PDF.txt,official_mental_health_corpus_20260429_docs_strict/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_抑郁症.txt | official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_抑郁宣传册_PDF.txt | official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_抑郁症.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_抑郁症.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_抑郁宣传册_PDF.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_抑郁症.txt | official_mental_health_docs_final_20260429/txt/NIMH_抑郁宣传册_PDF.txt | official_mental_health_docs_final_20260429/txt/NIMH_抑郁症.txt | official_mental_health_corpus_20260428/text/www.nimh.nih.gov/NIMH_抑郁症.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_抑郁症.txt
NIMH_照顾心理健康_主题页.txt,txt,13847,2259b82aa8f49043df951a1e088e86c9adc99c1bace3fc82a5152152fc7ddd24,NIMH,https://www.nimh.nih.gov/health/topics/caring-for-your-mental-health,美国国立精神卫生研究所官方心理自我照护页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_照顾心理健康_主题页.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_照顾心理健康_主题页.txt | official_mental_health_docs_final_20260429/txt/NIMH_照顾心理健康_主题页.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_照顾心理健康_主题页.txt
NIMH_男性与抑郁.txt,txt,13306,979d8c493b87b64ca7063062865012b78b327ced84299d3b0b8acc3fc8615499,NIMH,https://www.nimh.nih.gov/health/topics/depression,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_男性与抑郁.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_男性与抑郁.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_男性与抑郁.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_男性与抑郁.txt | official_mental_health_docs_final_20260429/txt/NIMH_男性与抑郁.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_男性与抑郁.txt
NIMH_破坏性心境失调障碍.txt,txt,18778,a4ce2dfc91cbb2a93dbea4b15b1a24a64b8daf0cee65cbd4819e6935e759ab72,NIMH,https://www.nimh.nih.gov/health/publications/disruptive-mood-dysregulation-disorder,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_破坏性心境失调障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_破坏性心境失调障碍.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_破坏性心境失调障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_破坏性心境失调障碍.txt | official_mental_health_docs_final_20260429/txt/NIMH_破坏性心境失调障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_破坏性心境失调障碍.txt
NIMH_社交焦虑障碍.txt,txt,22310,dc67e9cd69cde49658db41d7e0e33f227aa7c9c0b4b024c5b8ea441aab6ffb5e,NIMH,https://www.nimh.nih.gov/health/publications/social-anxiety-disorder-more-than-just-shyness,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_社交焦虑障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_社交焦虑障碍.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_社交焦虑障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_社交焦虑障碍.txt | official_mental_health_docs_final_20260429/txt/NIMH_社交焦虑障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_社交焦虑障碍.txt
NIMH_精神分裂症.txt,txt,20819,b13bfc3e80ee1284b6052e873f761cfeefa7b6e10997d871a6a2eb824b14c249,NIMH,https://www.nimh.nih.gov/health/publications/schizophrenia,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_精神分裂症.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_精神分裂症.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_精神分裂症.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_精神分裂症.txt
NIMH_自杀常见问答.txt,txt,19494,9d2bec30dba59396ade3140ed0f52ddea5ac9f5bbee2a2bdab3113c33e1e91cd,NIMH,https://www.nimh.nih.gov/health/publications/suicide-faq,美国国立精神卫生研究所官方自杀常见问答页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_自杀常见问答.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_自杀常见问答.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_自杀常见问答.txt | official_mental_health_docs_final_20260429/txt/NIMH_自杀常见问答.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_自杀常见问答.txt
NIMH_自杀警示信号.txt,txt,9981,273da372e3b2f4804537bce6c710235e29d7218a7243cd3ab4dc68ef752e73c5,NIMH,https://www.nimh.nih.gov/health/publications/warning-signs-of-suicide,美国国立精神卫生研究所官方自杀警示信号页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_自杀警示信号.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_自杀警示信号.txt | official_mental_health_docs_final_20260429/txt/NIMH_自杀警示信号.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_自杀警示信号.txt
NIMH_自杀预防出版物索引.txt,txt,9499,ba29ade406ef1d8ef1cab967113320830104cf9ac6cf6a7dec91b6072ae82a89,NIMH,https://www.nimh.nih.gov/health/publications/suicide-prevention-listing,美国国立精神卫生研究所官方自杀预防出版物索引,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_自杀预防出版物索引.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_自杀预防出版物索引.txt | official_mental_health_docs_final_20260429/txt/NIMH_自杀预防出版物索引.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_自杀预防出版物索引.txt
NIMH_自闭谱系障碍.txt,txt,21994,2cc22004d600193e3e16a5b2daa8a5d4c54ddf0cfc2498f1b75a5a688348007a,NIMH,https://www.nimh.nih.gov/health/publications/autism-spectrum-disorder,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_自闭谱系障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_自闭谱系障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_自闭谱系障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_自闭谱系障碍.txt
NIMH_边缘型人格障碍.txt,txt,21550,43c8a73f7dc5aa0334632e127370319f24c0d795f8fdc7989910ba8dda8538ad,NIMH,https://www.nimh.nih.gov/health/publications/borderline-personality-disorder,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_边缘型人格障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_边缘型人格障碍.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_边缘型人格障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_边缘型人格障碍.txt | official_mental_health_docs_final_20260429/txt/NIMH_边缘型人格障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_边缘型人格障碍.txt
